Voltage (V vs Li/Li+),Electrolyte,Molar ratio cathode/(cathode+SE),Reaction,Erxn (eV/atom)
3.3,Li3ScCl6,0.8997,0.4498 Fe1 F3 + 0.4498 Fe1 Cl3 + 0.1003 Li3 Sc1 Cl6 -> 0.5672 LiFeCl4 + 0.2480 FeF2 + 0.0933 ScF3 + 0.0915 Li3FeF6,-0.0358
3.3,Li3ScCl6,0.9231,0.4615 Fe1 F3 + 0.4615 Fe1 Cl3 + 0.0769 Li3 Sc1 Cl6 -> 0.5455 LiFeCl4 + 0.2864 FeF2 + 0.0955 Li3FeF6 + 0.0727 ScF3,-0.0318
3.3,Li3ScCl6,0.9465,0.4732 Fe1 F3 + 0.4732 Fe1 Cl3 + 0.0535 Li3 Sc1 Cl6 -> 0.5230 LiFeCl4 + 0.3260 FeF2 + 0.0995 Li3FeF6 + 0.0514 ScF3,-0.0276
3.3,Li3ScCl6,0.9699,0.4849 Fe1 F3 + 0.4849 Fe1 Cl3 + 0.0301 Li3 Sc1 Cl6 -> 0.4998 LiFeCl4 + 0.3670 FeF2 + 0.1037 Li3FeF6 + 0.0294 ScF3,-0.0231
3.3,Li3ScCl6,0.9933,0.4967 Fe1 F3 + 0.4967 Fe1 Cl3 + 0.0067 Li3 Sc1 Cl6 -> 0.4758 LiFeCl4 + 0.4095 FeF2 + 0.1081 Li3FeF6 + 0.0067 ScF3,-0.0183
3.4,Li3ScCl6,0.6355,0.3177 Fe1 F3 + 0.3177 Fe1 Cl3 + 0.3645 Li3 Sc1 Cl6 -> 0.6238 LiFeCl4 + 0.2495 ScF3 + 0.0900 LiCl + 0.0368 ScCl3,-0.0608
3.4,Li3ScCl6,0.6589,0.3294 Fe1 F3 + 0.3294 Fe1 Cl3 + 0.3411 Li3 Sc1 Cl6 -> 0.6558 LiFeCl4 + 0.2623 ScF3 + 0.0726 LiCl + 0.0093 ScCl3,-0.0645
3.4,Li3ScCl6,0.7057,0.3528 Fe1 F3 + 0.3528 Fe1 Cl3 + 0.2943 Li3 Sc1 Cl6 -> 0.7226 LiFeCl4 + 0.2411 ScF3 + 0.0360 LiF + 0.0003 LiCl,-0.0653
3.4,Li3ScCl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li3 Sc1 Cl6 -> 0.7062 LiFeCl4 + 0.2252 ScF3 + 0.0663 Li3FeF6 + 0.0023 FeF2,-0.0634
3.4,Li3ScCl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li3 Sc1 Cl6 -> 0.6889 LiFeCl4 + 0.2087 ScF3 + 0.0694 Li3FeF6 + 0.0329 FeF2,-0.0602
3.4,Li3ScCl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li3 Sc1 Cl6 -> 0.6711 LiFeCl4 + 0.1918 ScF3 + 0.0727 Li3FeF6 + 0.0644 FeF2,-0.0568
3.4,Li3ScCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Sc1 Cl6 -> 0.6527 LiFeCl4 + 0.1744 ScF3 + 0.0969 FeF2 + 0.0760 Li3FeF6,-0.0532
3.4,Li3ScCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Sc1 Cl6 -> 0.6338 LiFeCl4 + 0.1565 ScF3 + 0.1304 FeF2 + 0.0794 Li3FeF6,-0.0494
3.4,Li3ScCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Sc1 Cl6 -> 0.6142 LiFeCl4 + 0.1649 FeF2 + 0.1379 ScF3 + 0.0830 Li3FeF6,-0.0454
3.4,Li3ScCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Sc1 Cl6 -> 0.5941 LiFeCl4 + 0.2005 FeF2 + 0.1188 ScF3 + 0.0866 Li3FeF6,-0.0412
3.4,Li3ScCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Sc1 Cl6 -> 0.5732 LiFeCl4 + 0.2373 FeF2 + 0.0991 ScF3 + 0.0904 Li3FeF6,-0.0367
3.4,Li3ScCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Sc1 Cl6 -> 0.5517 LiFeCl4 + 0.2753 FeF2 + 0.0943 Li3FeF6 + 0.0787 ScF3,-0.0319
3.4,Li3ScCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Sc1 Cl6 -> 0.5295 LiFeCl4 + 0.3145 FeF2 + 0.0983 Li3FeF6 + 0.0576 ScF3,-0.0269
3.4,Li3ScCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Sc1 Cl6 -> 0.5065 LiFeCl4 + 0.3552 FeF2 + 0.1025 Li3FeF6 + 0.0358 ScF3,-0.0214
3.4,Li3ScCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Sc1 Cl6 -> 0.4827 LiFeCl4 + 0.3972 FeF2 + 0.1068 Li3FeF6 + 0.0132 ScF3,-0.0156
3.5,Li3ScCl6,0.6154,0.3077 Fe1 F3 + 0.3077 Fe1 Cl3 + 0.3846 Li3 Sc1 Cl6 -> 0.5970 LiFeCl4 + 0.2388 ScF3 + 0.1045 LiCl + 0.0597 ScCl3,-0.0614
3.5,Li3ScCl6,0.6388,0.3194 Fe1 F3 + 0.3194 Fe1 Cl3 + 0.3612 Li3 Sc1 Cl6 -> 0.6283 LiFeCl4 + 0.2513 ScF3 + 0.0875 LiCl + 0.0329 ScCl3,-0.0652
3.5,Li3ScCl6,0.6622,0.3311 Fe1 F3 + 0.3311 Fe1 Cl3 + 0.3378 Li3 Sc1 Cl6 -> 0.6604 LiFeCl4 + 0.2642 ScF3 + 0.0700 LiCl + 0.0053 ScCl3,-0.0692
3.5,Li3ScCl6,0.7057,0.3528 Fe1 F3 + 0.3528 Fe1 Cl3 + 0.2943 Li3 Sc1 Cl6 -> 0.7226 LiFeCl4 + 0.2411 ScF3 + 0.0360 LiF + 0.0003 LiCl,-0.0699
3.5,Li3ScCl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li3 Sc1 Cl6 -> 0.7062 LiFeCl4 + 0.2252 ScF3 + 0.0663 Li3FeF6 + 0.0023 FeF2,-0.0682
3.5,Li3ScCl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li3 Sc1 Cl6 -> 0.6889 LiFeCl4 + 0.2087 ScF3 + 0.0694 Li3FeF6 + 0.0329 FeF2,-0.0644
3.5,Li3ScCl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li3 Sc1 Cl6 -> 0.6711 LiFeCl4 + 0.1918 ScF3 + 0.0727 Li3FeF6 + 0.0644 FeF2,-0.0604
3.5,Li3ScCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Sc1 Cl6 -> 0.6527 LiFeCl4 + 0.1744 ScF3 + 0.0969 FeF2 + 0.0760 Li3FeF6,-0.0561
3.5,Li3ScCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Sc1 Cl6 -> 0.6338 LiFeCl4 + 0.1565 ScF3 + 0.1304 FeF2 + 0.0794 Li3FeF6,-0.0516
3.5,Li3ScCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Sc1 Cl6 -> 0.6142 LiFeCl4 + 0.1649 FeF2 + 0.1379 ScF3 + 0.0830 Li3FeF6,-0.0469
3.5,Li3ScCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Sc1 Cl6 -> 0.5941 LiFeCl4 + 0.2005 FeF2 + 0.1188 ScF3 + 0.0866 Li3FeF6,-0.0419
3.5,Li3ScCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Sc1 Cl6 -> 0.5732 LiFeCl4 + 0.2373 FeF2 + 0.0991 ScF3 + 0.0904 Li3FeF6,-0.0365
3.5,Li3ScCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Sc1 Cl6 -> 0.5517 LiFeCl4 + 0.2753 FeF2 + 0.0943 Li3FeF6 + 0.0787 ScF3,-0.0309
3.5,Li3ScCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Sc1 Cl6 -> 0.5295 LiFeCl4 + 0.3145 FeF2 + 0.0983 Li3FeF6 + 0.0576 ScF3,-0.0249
3.5,Li3ScCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Sc1 Cl6 -> 0.5065 LiFeCl4 + 0.3552 FeF2 + 0.1025 Li3FeF6 + 0.0358 ScF3,-0.0185
3.5,Li3ScCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Sc1 Cl6 -> 0.4827 LiFeCl4 + 0.3972 FeF2 + 0.1068 Li3FeF6 + 0.0132 ScF3,-0.0116
3.6,Li3ScCl6,0.5953,0.2977 Fe1 F3 + 0.2977 Fe1 Cl3 + 0.4047 Li3 Sc1 Cl6 -> 0.5709 LiFeCl4 + 0.2284 ScF3 + 0.1187 LiCl + 0.0821 ScCl3,-0.0617
3.6,Li3ScCl6,0.6187,0.3094 Fe1 F3 + 0.3094 Fe1 Cl3 + 0.3813 Li3 Sc1 Cl6 -> 0.6014 LiFeCl4 + 0.2406 ScF3 + 0.1021 LiCl + 0.0559 ScCl3,-0.0655
3.6,Li3ScCl6,0.6421,0.3211 Fe1 F3 + 0.3211 Fe1 Cl3 + 0.3579 Li3 Sc1 Cl6 -> 0.6328 LiFeCl4 + 0.2531 ScF3 + 0.0850 LiCl + 0.0290 ScCl3,-0.0696
3.6,Li3ScCl6,0.6656,0.3328 Fe1 F3 + 0.3328 Fe1 Cl3 + 0.3344 Li3 Sc1 Cl6 -> 0.6651 LiFeCl4 + 0.2660 ScF3 + 0.0675 LiCl + 0.0013 ScCl3,-0.0738
3.6,Li3ScCl6,0.7057,0.3528 Fe1 F3 + 0.3528 Fe1 Cl3 + 0.2943 Li3 Sc1 Cl6 -> 0.7226 LiFeCl4 + 0.2411 ScF3 + 0.0360 LiF + 0.0003 LiCl,-0.0744
3.6,Li3ScCl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li3 Sc1 Cl6 -> 0.7062 LiFeCl4 + 0.2252 ScF3 + 0.0645 Li3FeF6 + 0.0042 LiFe2F6,-0.0728
3.6,Li3ScCl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li3 Sc1 Cl6 -> 0.6889 LiFeCl4 + 0.2087 ScF3 + 0.0585 LiFe2F6 + 0.0438 Li3FeF6,-0.0684
3.6,Li3ScCl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li3 Sc1 Cl6 -> 0.6711 LiFeCl4 + 0.1918 ScF3 + 0.1145 LiFe2F6 + 0.0225 Li3FeF6,-0.0638
3.6,Li3ScCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Sc1 Cl6 -> 0.6527 LiFeCl4 + 0.1744 ScF3 + 0.1722 LiFe2F6 + 0.0006 Li3FeF6,-0.0589
3.6,Li3ScCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Sc1 Cl6 -> 0.6338 LiFeCl4 + 0.1815 LiFe2F6 + 0.1565 ScF3 + 0.0282 FeF2,-0.0537
3.6,Li3ScCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Sc1 Cl6 -> 0.6142 LiFeCl4 + 0.1897 LiFe2F6 + 0.1379 ScF3 + 0.0582 FeF2,-0.0482
3.6,Li3ScCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Sc1 Cl6 -> 0.5941 LiFeCl4 + 0.1980 LiFe2F6 + 0.1188 ScF3 + 0.0891 FeF2,-0.0424
3.6,Li3ScCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Sc1 Cl6 -> 0.5732 LiFeCl4 + 0.2067 LiFe2F6 + 0.1210 FeF2 + 0.0991 ScF3,-0.0363
3.6,Li3ScCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Sc1 Cl6 -> 0.5517 LiFeCl4 + 0.2156 LiFe2F6 + 0.1540 FeF2 + 0.0787 ScF3,-0.0297
3.6,Li3ScCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Sc1 Cl6 -> 0.5295 LiFeCl4 + 0.2248 LiFe2F6 + 0.1881 FeF2 + 0.0576 ScF3,-0.0228
3.6,Li3ScCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Sc1 Cl6 -> 0.5065 LiFeCl4 + 0.2343 LiFe2F6 + 0.2234 FeF2 + 0.0358 ScF3,-0.0154
3.6,Li3ScCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Sc1 Cl6 -> 0.4827 LiFeCl4 + 0.2598 FeF2 + 0.2442 LiFe2F6 + 0.0132 ScF3,-0.0074
3.7,Li3ScCl6,0.5819,0.2910 Fe1 F3 + 0.2910 Fe1 Cl3 + 0.4181 Li3 Sc1 Cl6 -> 0.5538 LiFeCl4 + 0.2215 ScF3 + 0.1279 LiCl + 0.0968 ScCl3,-0.0615
3.7,Li3ScCl6,0.6054,0.3027 Fe1 F3 + 0.3027 Fe1 Cl3 + 0.3946 Li3 Sc1 Cl6 -> 0.5839 LiFeCl4 + 0.2335 ScF3 + 0.1116 LiCl + 0.0710 ScCl3,-0.0654
3.7,Li3ScCl6,0.6288,0.3144 Fe1 F3 + 0.3144 Fe1 Cl3 + 0.3712 Li3 Sc1 Cl6 -> 0.6148 LiFeCl4 + 0.2459 ScF3 + 0.0948 LiCl + 0.0445 ScCl3,-0.0694
3.7,Li3ScCl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li3 Sc1 Cl6 -> 0.6466 LiFeCl4 + 0.2586 ScF3 + 0.0776 LiCl + 0.0172 ScCl3,-0.0737
3.7,Li3ScCl6,0.7057,0.3528 Fe1 F3 + 0.3528 Fe1 Cl3 + 0.2943 Li3 Sc1 Cl6 -> 0.7226 LiFeCl4 + 0.2411 ScF3 + 0.0360 LiF + 0.0003 LiCl,-0.077
3.7,Li3ScCl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li3 Sc1 Cl6 -> 0.7062 LiFeCl4 + 0.2252 ScF3 + 0.0645 Li3FeF6 + 0.0042 FeF3,-0.0756
3.7,Li3ScCl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li3 Sc1 Cl6 -> 0.6889 LiFeCl4 + 0.2087 ScF3 + 0.0585 FeF3 + 0.0438 Li3FeF6,-0.0709
3.7,Li3ScCl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li3 Sc1 Cl6 -> 0.6711 LiFeCl4 + 0.1918 ScF3 + 0.1145 FeF3 + 0.0225 Li3FeF6,-0.0659
3.7,Li3ScCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Sc1 Cl6 -> 0.6527 LiFeCl4 + 0.1744 ScF3 + 0.1722 FeF3 + 0.0006 Li3FeF6,-0.0606
3.7,Li3ScCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Sc1 Cl6 -> 0.5867 LiFeCl4 + 0.2066 FeF3 + 0.1565 ScF3 + 0.0502 FeCl3,-0.055
3.7,Li3ScCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Sc1 Cl6 -> 0.5172 LiFeCl4 + 0.2414 FeF3 + 0.1379 ScF3 + 0.1034 FeCl3,-0.0491
3.7,Li3ScCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Sc1 Cl6 -> 0.4455 LiFeCl4 + 0.2772 FeF3 + 0.1584 FeCl3 + 0.1188 ScF3,-0.0429
3.7,Li3ScCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Sc1 Cl6 -> 0.3715 LiFeCl4 + 0.3142 FeF3 + 0.2152 FeCl3 + 0.0991 ScF3,-0.0362
3.7,Li3ScCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Sc1 Cl6 -> 0.3525 FeF3 + 0.2950 LiFeCl4 + 0.2738 FeCl3 + 0.0787 ScF3,-0.0292
3.7,Li3ScCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Sc1 Cl6 -> 0.3920 FeF3 + 0.3344 FeCl3 + 0.2160 LiFeCl4 + 0.0576 ScF3,-0.0217
3.7,Li3ScCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Sc1 Cl6 -> 0.4329 FeF3 + 0.3971 FeCl3 + 0.1343 LiFeCl4 + 0.0358 ScF3,-0.0137
3.7,Li3ScCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Sc1 Cl6 -> 0.4752 FeF3 + 0.4619 FeCl3 + 0.0497 LiFeCl4 + 0.0132 ScF3,-0.0052
3.8,Li3ScCl6,0.5819,0.2910 Fe1 F3 + 0.2910 Fe1 Cl3 + 0.4181 Li3 Sc1 Cl6 -> 0.5538 LiFeCl4 + 0.2215 ScF3 + 0.1279 LiCl + 0.0968 ScCl3,-0.0615
3.8,Li3ScCl6,0.6054,0.3027 Fe1 F3 + 0.3027 Fe1 Cl3 + 0.3946 Li3 Sc1 Cl6 -> 0.5839 LiFeCl4 + 0.2335 ScF3 + 0.1116 LiCl + 0.0710 ScCl3,-0.0654
3.8,Li3ScCl6,0.6288,0.3144 Fe1 F3 + 0.3144 Fe1 Cl3 + 0.3712 Li3 Sc1 Cl6 -> 0.6148 LiFeCl4 + 0.2459 ScF3 + 0.0948 LiCl + 0.0445 ScCl3,-0.0694
3.8,Li3ScCl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li3 Sc1 Cl6 -> 0.6466 LiFeCl4 + 0.2586 ScF3 + 0.0776 LiCl + 0.0172 ScCl3,-0.0737
3.8,Li3ScCl6,0.7057,0.3528 Fe1 F3 + 0.3528 Fe1 Cl3 + 0.2943 Li3 Sc1 Cl6 -> 0.7226 LiFeCl4 + 0.2411 ScF3 + 0.0360 LiF + 0.0003 LiCl,-0.077
3.8,Li3ScCl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li3 Sc1 Cl6 -> 0.7062 LiFeCl4 + 0.2252 ScF3 + 0.0645 Li3FeF6 + 0.0042 FeF3,-0.0756
3.8,Li3ScCl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li3 Sc1 Cl6 -> 0.6889 LiFeCl4 + 0.2087 ScF3 + 0.0585 FeF3 + 0.0438 Li3FeF6,-0.0709
3.8,Li3ScCl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li3 Sc1 Cl6 -> 0.6711 LiFeCl4 + 0.1918 ScF3 + 0.1145 FeF3 + 0.0225 Li3FeF6,-0.0659
3.8,Li3ScCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Sc1 Cl6 -> 0.6527 LiFeCl4 + 0.1744 ScF3 + 0.1722 FeF3 + 0.0006 Li3FeF6,-0.0606
3.8,Li3ScCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Sc1 Cl6 -> 0.5867 LiFeCl4 + 0.2066 FeF3 + 0.1565 ScF3 + 0.0502 FeCl3,-0.055
3.8,Li3ScCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Sc1 Cl6 -> 0.5172 LiFeCl4 + 0.2414 FeF3 + 0.1379 ScF3 + 0.1034 FeCl3,-0.0491
3.8,Li3ScCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Sc1 Cl6 -> 0.4455 LiFeCl4 + 0.2772 FeF3 + 0.1584 FeCl3 + 0.1188 ScF3,-0.0429
3.8,Li3ScCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Sc1 Cl6 -> 0.3715 LiFeCl4 + 0.3142 FeF3 + 0.2152 FeCl3 + 0.0991 ScF3,-0.0362
3.8,Li3ScCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Sc1 Cl6 -> 0.3525 FeF3 + 0.2950 LiFeCl4 + 0.2738 FeCl3 + 0.0787 ScF3,-0.0292
3.8,Li3ScCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Sc1 Cl6 -> 0.3920 FeF3 + 0.3344 FeCl3 + 0.2160 LiFeCl4 + 0.0576 ScF3,-0.0217
3.8,Li3ScCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Sc1 Cl6 -> 0.4329 FeF3 + 0.3971 FeCl3 + 0.1343 LiFeCl4 + 0.0358 ScF3,-0.0137
3.8,Li3ScCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Sc1 Cl6 -> 0.4752 FeF3 + 0.4619 FeCl3 + 0.0497 LiFeCl4 + 0.0132 ScF3,-0.0052
3.9,Li3ScCl6,0.5819,0.2910 Fe1 F3 + 0.2910 Fe1 Cl3 + 0.4181 Li3 Sc1 Cl6 -> 0.5538 LiFeCl4 + 0.2215 ScF3 + 0.1279 LiCl + 0.0968 ScCl3,-0.0615
3.9,Li3ScCl6,0.6054,0.3027 Fe1 F3 + 0.3027 Fe1 Cl3 + 0.3946 Li3 Sc1 Cl6 -> 0.5839 LiFeCl4 + 0.2335 ScF3 + 0.1116 LiCl + 0.0710 ScCl3,-0.0654
3.9,Li3ScCl6,0.6288,0.3144 Fe1 F3 + 0.3144 Fe1 Cl3 + 0.3712 Li3 Sc1 Cl6 -> 0.6148 LiFeCl4 + 0.2459 ScF3 + 0.0948 LiCl + 0.0445 ScCl3,-0.0694
3.9,Li3ScCl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li3 Sc1 Cl6 -> 0.6466 LiFeCl4 + 0.2586 ScF3 + 0.0776 LiCl + 0.0172 ScCl3,-0.0737
3.9,Li3ScCl6,0.7057,0.3528 Fe1 F3 + 0.3528 Fe1 Cl3 + 0.2943 Li3 Sc1 Cl6 -> 0.7226 LiFeCl4 + 0.2411 ScF3 + 0.0360 LiF + 0.0003 LiCl,-0.077
3.9,Li3ScCl6,0.7291,0.3645 Fe1 F3 + 0.3645 Fe1 Cl3 + 0.2709 Li3 Sc1 Cl6 -> 0.7062 LiFeCl4 + 0.2252 ScF3 + 0.0645 Li3FeF6 + 0.0042 FeF3,-0.0756
3.9,Li3ScCl6,0.7525,0.3763 Fe1 F3 + 0.3763 Fe1 Cl3 + 0.2475 Li3 Sc1 Cl6 -> 0.6889 LiFeCl4 + 0.2087 ScF3 + 0.0585 FeF3 + 0.0438 Li3FeF6,-0.0709
3.9,Li3ScCl6,0.7759,0.3880 Fe1 F3 + 0.3880 Fe1 Cl3 + 0.2241 Li3 Sc1 Cl6 -> 0.6711 LiFeCl4 + 0.1918 ScF3 + 0.1145 FeF3 + 0.0225 Li3FeF6,-0.0659
3.9,Li3ScCl6,0.7993,0.3997 Fe1 F3 + 0.3997 Fe1 Cl3 + 0.2007 Li3 Sc1 Cl6 -> 0.6527 LiFeCl4 + 0.1744 ScF3 + 0.1722 FeF3 + 0.0006 Li3FeF6,-0.0606
3.9,Li3ScCl6,0.8227,0.4114 Fe1 F3 + 0.4114 Fe1 Cl3 + 0.1773 Li3 Sc1 Cl6 -> 0.5867 LiFeCl4 + 0.2066 FeF3 + 0.1565 ScF3 + 0.0502 FeCl3,-0.055
3.9,Li3ScCl6,0.8462,0.4231 Fe1 F3 + 0.4231 Fe1 Cl3 + 0.1538 Li3 Sc1 Cl6 -> 0.5172 LiFeCl4 + 0.2414 FeF3 + 0.1379 ScF3 + 0.1034 FeCl3,-0.0491
3.9,Li3ScCl6,0.8696,0.4348 Fe1 F3 + 0.4348 Fe1 Cl3 + 0.1304 Li3 Sc1 Cl6 -> 0.4455 LiFeCl4 + 0.2772 FeF3 + 0.1584 FeCl3 + 0.1188 ScF3,-0.0429
3.9,Li3ScCl6,0.8930,0.4465 Fe1 F3 + 0.4465 Fe1 Cl3 + 0.1070 Li3 Sc1 Cl6 -> 0.3715 LiFeCl4 + 0.3142 FeF3 + 0.2152 FeCl3 + 0.0991 ScF3,-0.0362
3.9,Li3ScCl6,0.9164,0.4582 Fe1 F3 + 0.4582 Fe1 Cl3 + 0.0836 Li3 Sc1 Cl6 -> 0.3525 FeF3 + 0.2950 LiFeCl4 + 0.2738 FeCl3 + 0.0787 ScF3,-0.0292
3.9,Li3ScCl6,0.9398,0.4699 Fe1 F3 + 0.4699 Fe1 Cl3 + 0.0602 Li3 Sc1 Cl6 -> 0.3920 FeF3 + 0.3344 FeCl3 + 0.2160 LiFeCl4 + 0.0576 ScF3,-0.0217
3.9,Li3ScCl6,0.9632,0.4816 Fe1 F3 + 0.4816 Fe1 Cl3 + 0.0368 Li3 Sc1 Cl6 -> 0.4329 FeF3 + 0.3971 FeCl3 + 0.1343 LiFeCl4 + 0.0358 ScF3,-0.0137
3.9,Li3ScCl6,0.9866,0.4933 Fe1 F3 + 0.4933 Fe1 Cl3 + 0.0134 Li3 Sc1 Cl6 -> 0.4752 FeF3 + 0.4619 FeCl3 + 0.0497 LiFeCl4 + 0.0132 ScF3,-0.0052
4.0,Li3ScCl6,0.5819,0.2910 Fe1 F3 + 0.2910 Fe1 Cl3 + 0.4181 Li3 Sc1 Cl6 -> 0.5538 LiFeCl4 + 0.2215 ScF3 + 0.1279 LiCl + 0.0968 ScCl3,-0.0615
4.0,Li3ScCl6,0.6054,0.3027 Fe1 F3 + 0.3027 Fe1 Cl3 + 0.3946 Li3 Sc1 Cl6 -> 0.5839 LiFeCl4 + 0.2335 ScF3 + 0.1116 LiCl + 0.0710 ScCl3,-0.0654
4.0,Li3ScCl6,0.6288,0.3144 Fe1 F3 + 0.3144 Fe1 Cl3 + 0.3712 Li3 Sc1 Cl6 -> 0.6148 LiFeCl4 + 0.2459 ScF3 + 0.0948 LiCl + 0.0445 ScCl3,-0.0694
4.0,Li3ScCl6,0.6522,0.3261 Fe1 F3 + 0.3261 Fe1 Cl3 + 0.3478 Li3 Sc1 Cl6 -> 0.6466 LiFeCl4 + 0.2586 ScF3 + 0.0776 LiCl + 0.0172 ScCl3,-0.0737
